Temperature,Oxygen,Humidity,Prediction
26.95254015709299,14.48608433249852,83.03666235596948,0
33.60757465489678,5.161019130497493,52.84755873714088,0
29.11053504286576,12.613219133715564,57.08403909928682,0
26.795327319875877,16.34032625505678,32.54685277754607,0
21.94619197355619,5.70360691238545,64.45387151294251,0
30.83576452266625,19.07234372837968,37.26143278028516,0
22.5034884505077,13.32130266617077,61.95556130886838,0
40.67092003128319,5.490576773211487,25.271030401666287,1
43.54651042004117,8.590617790733443,24.35221831070429,1
20.33766075303111,20.258811142837008,47.53267670727942,0
36.66900152330658,14.317115728832883,48.41375635994868,0
26.155796790116177,6.719561084300873,34.12983384212852,0
27.72178244375729,9.600712036488984,21.8437165330021,0
42.02386553170644,12.307258013767749,13.528948529250735,1
7.841442327915478,5.335201108283687,12.270864455903451,0
8.485171988061628,11.58584821782014,34.43952610058281,0
5.808735897613029,12.83133816695517,51.56680979457434,0
38.30479382191752,8.898846004499715,75.36189531755143,0
36.12627003799402,14.418224004671783,52.73845306426081,0
39.80048592987277,17.05184191347483,91.36457374917536,0
44.14473368931056,8.773347585690168,13.169782411786636,1
36.96634256866894,14.927998404479805,26.25945593865709,1
23.459174490117277,15.233955887419866,40.46630434931284,0
36.22116705145822,20.17664481806145,61.97465692586103,0
9.730977034757329,17.4524186767431,86.74625421045482,0
30.596840853100957,18.573524316640096,41.51817567609188,0
10.734131496361856,12.846718534980402,34.118981425397806,0
42.78675668198336,7.965577391670125,15.570025195860618,1
25.873932870002868,20.93304468735416,83.91731299282937,0
21.58647759962094,7.069692176619194,44.16997988860111,0
15.58222448418508,12.543317109668246,61.43951758752409,0
35.969347577368666,6.089489587873706,98.51998763540983,0
23.246013288661945,20.101613717613112,10.143511354386511,1
27.73735795474594,20.438799053575032,23.090512662897936,0
5.751592017454206,16.510224992063577,80.119989461742,0
29.705419883035084,10.599885498082704,82.46147366870541,0
29.483828908896857,9.07011841788199,79.23224071294798,0
29.67735987499028,9.24485319259276,58.32990019385464,0
42.74992314058497,7.036704406721196,98.09712829207504,0
32.272811964139336,13.412943249227569,45.656610399578845,0
19.38031602295144,7.26907641122364,64.17493283018011,0
22.481278151973655,10.0676906648553,15.703210409396348,0
32.9052478370906,15.027303615345678,46.88717049166048,0
7.409018865170793,16.640697753451995,75.02500787589298,0
31.670668617826703,5.388363273952979,31.48649566936293,0
31.825514784726376,11.88185575002784,94.94448301658336,0
13.415302442953635,15.433993517474224,71.81050308789602,0
10.157051906194132,18.651935618536207,35.88178445718143,0
17.617134036967354,12.60519651539332,79.20990304352708,0
19.548430837704903,20.507293947482964,17.48482946272982,0
27.807870816715187,9.250120760663156,97.72969802594108,0
22.54406053849281,5.216139306027502,14.435673316620267,0
44.53495352236905,12.74004583522778,94.01103020338464,0
9.081792429921125,9.097820720320287,32.75684899734351,0
13.355070243793389,18.17948275237071,78.20416969218014,0
11.452380715399851,8.724362754897793,10.006632948979547,0
31.124333018615932,9.9700674926609,32.881608026163974,0
15.131664101591284,17.659638896305797,77.41905459847479,0
23.65243091425225,16.44229203240576,57.910246380759006,0
14.77702368006411,13.9288197865162,20.34569346734034,0
11.35878334582079,16.279168990764152,45.42667712535477,0
9.415005646572205,11.698189817120424,43.79944195760884,0
31.253183578610937,5.084960761834685,61.13460197628549,0
10.527318053944551,5.181682056195081,70.11793652141961,0
12.86329446720214,13.179548601178986,85.67472181710251,0
19.749006826438563,6.332655675503988,54.75082572796354,0
37.83972919391741,5.8172076827081085,45.28195455746531,0
8.88405103172245,20.44826622619957,22.957888068584356,0
38.51779629995215,18.744042234528937,82.43406684907501,0
8.843936315758523,7.432435635353112,74.2033364873104,0
44.05837860053583,5.010627497443272,46.78096577092168,0
23.746048065908063,20.066684726236105,56.65890789484025,0
44.070443527613484,9.45320477312183,69.86645599706999,0
29.19382078980184,7.97436164568796,24.8325030862784,0
34.570543175932066,16.064129725304564,12.447801496712822,1
6.567511690172827,6.742459821461219,38.57533292680169,0
16.312278503056383,9.234393568044805,63.60265176725468,0
9.807862448526755,20.601514883392746,53.79454821533128,0
16.845607900885796,15.231404391584164,72.32991641768143,0
9.74910875816976,13.330844663720857,83.77208250170817,0
17.71932717575904,11.366697837359004,53.95982200572483,0
21.5705197805868,17.392015278147234,22.08403213460424,0
7.565899853951374,7.2553196243791,86.55651998190693,0
32.6988847748008,20.47740483259172,61.749129454670296,0
27.664058168263004,18.77796812905259,76.59437327045836,0
15.615579637577817,14.882511721107893,73.41981882474624,0
25.929922138667987,5.686499046440931,97.13905941981176,0
8.757620430337667,16.2136903911638,36.57765901022326,0
28.03785982224717,19.61254945416769,73.47760955013358,0
42.171847903048565,13.393233079658016,42.910869981332645,0
17.742758098052946,10.667597149236205,45.58696488267776,0
31.696415198547268,6.924437519671514,30.753517299284933,0
10.271914496175686,17.07841766620109,40.96091580857685,0
33.65308816474262,19.1603496193889,95.34670764924368,0
16.576243717888044,6.604027905213577,36.33137622528409,0
12.327654480284671,17.14375287603747,32.1391545360928,0
28.460517392403325,5.27296778014556,62.48241806264398,0
5.804301847499742,20.472878689235515,33.22323610675792,0
38.15760116869453,14.84092833016154,52.60471530348655,0
5.187819047701883,13.83902494386613,85.07586309006132,0
32.11266147184921,9.735197337422845,30.7360282876458,0
15.800318927686591,19.86866674511653,48.40222709655281,0
34.407760884903794,9.254490037388656,64.94407615180288,0
43.48754180469753,18.25034581146712,59.10660321161369,0
14.95012574079832,20.76173886939411,97.72509136737136,0
28.046293376713475,17.534346328236893,71.23332289556755,0
28.68167725087356,13.303838726182908,76.59516178435959,0
27.890076231634936,6.057188221626751,97.026035317006,0
13.923265305624732,12.558620626737168,47.29942227056689,0
43.1099604606794,12.012095151547255,41.98418335549461,0
22.885015144705093,8.244736658991924,13.947618678974427,0
38.85634689884511,11.777402187428873,26.578387586694443,1
32.97917101270017,10.72412614528542,31.34706688465083,0
16.897478034205346,7.618948178426375,26.515402036420465,0
37.55191278809909,12.061986293319778,77.9305503876908,0
20.860229633879385,9.204799301191825,58.22946831485005,0
40.24412788444646,13.35299873091623,70.08704213126205,0
28.25091490543435,5.562560955459107,83.84159447554363,0
40.269414474194114,19.499702716596545,30.76965471573052,1
32.70126360311063,18.0618288883177,39.33315458393493,0
34.01017119278562,13.841301320168071,73.75242403329372,0
25.05297527706809,18.62893732411589,45.34830513140256,0
43.24334538892896,20.398321180972808,12.634384609093972,1
30.759607969185492,6.768356704842569,49.14596971241902,0
21.954201942327188,15.09330893455686,91.74457777738728,0
29.25572856511697,20.967904014970536,46.81193604335872,0
5.767727932373341,20.806226709336418,39.90240247984723,0
17.062992666981973,14.653167876651914,99.05725746505244,0
31.4069414997074,7.048333927213067,67.99740078133118,0
16.60310428841776,14.331085295848451,42.93982238240628,0
29.72061715995366,5.033034169190747,19.18175782274266,0
22.150748037830645,8.182581354669754,80.9064500451779,0
10.41896256889801,20.29797055295936,73.72674401389818,0
16.93129303824123,10.287049161645502,92.97242193237084,0
27.798596428050597,15.214241692431177,29.55480670252075,0
28.634910449926927,9.493751914115885,20.34319149894088,0
27.97300995398315,20.165150193785436,75.16652737681572,0
31.128032794285343,16.656939679191787,28.305625779882607,0
31.084130800067555,10.274418521302602,25.84934540105465,0
22.25673741735896,17.668182738885932,38.78266018564649,0
40.86186383404252,6.730648391621402,83.51426273305938,0
19.702474801915866,11.27710304104735,58.558294459866765,0
22.434597010625072,8.539490043705477,14.126531959205288,0
40.67693420062688,15.93962315641674,51.75052071933855,0
37.24775956184343,6.639140508350886,71.55816502298276,0
33.15554334161465,11.352413316522783,58.45315946221142,0
9.009075492492045,9.426395683347032,61.52051963409004,0
41.77930454978694,13.101486709180866,30.229959555339818,1
33.569651981964455,10.598362888062065,86.29653984358133,0
44.95388026271466,16.302569242672178,60.525884583201176,0
10.97793218631975,5.393232388911457,74.19214117366089,0
39.72504229472857,15.14379074089452,98.36777953119724,0
11.499717387054991,8.68914063510112,48.53787919070789,0
29.622382571353768,9.29934446010959,89.29599514088576,0
9.95279931397766,17.804089657336377,10.65529125470125,0
38.920329172889375,20.28909430368673,13.006656335360807,1
37.29275834900043,10.064803360433386,63.125192955593526,0
27.76402954458373,18.228884325905213,38.03044559879805,0
21.287331889039987,6.6638534075397295,32.344891031773024,0
7.766679818205522,15.143706448118133,35.01418214880627,0
32.89715092578255,17.0165167925587,38.65626411495288,0
23.141707307122758,7.495646848551305,75.60529265290806,0
33.88222397881392,11.816038202712967,61.22763750078501,0
39.65529303714517,19.283314627983707,81.01323753034,0
44.02086020011544,6.657255415173955,84.71769218515468,0
39.23213369570444,5.289541731223602,85.8641373371154,0
5.468563367400079,14.44936606476694,47.31797342573988,0
19.39912257913456,11.968504648494935,47.91460566847697,0
34.19962249696232,17.779027982142445,93.36392921265256,0
11.86518709045762,19.775288611265708,69.55872351439695,0
25.84146424816517,9.786458312701058,17.24204655812249,0
7.173519533570145,11.214465874705684,58.79682586832215,0
12.999860995856004,12.780353381269038,42.04065336714163,0
5.740871778424559,14.410423366964787,98.86914907447267,0
36.74790813429682,20.741661274905866,11.228986581606332,1
13.956987522415204,16.157284013280822,65.09627857635022,0
18.81406722787611,11.2327761175291,75.12607849589723,0
42.12325173862364,9.220282983207394,36.00160942216197,0
33.17657607694131,20.114011494753985,97.62773664308789,0
6.273557181252314,7.168774929736102,87.35829643195402,0
11.58776625991651,16.52425364007613,92.40875568872312,0
29.85913605999054,19.80632040467905,11.730885341639365,1
28.089143544166703,15.634649384551018,61.28849361833281,0
14.515712854980343,11.768871042657938,36.51852177590921,0
42.36855991699175,8.183855038807744,86.41257714420966,0
29.55863823863584,10.879605156030836,66.95646912234662,0
26.42531212099833,16.309948950721953,58.49893038889988,0
28.59639905418284,15.39254758680475,20.312935270804516,0
34.20488118067078,19.847618665573727,58.62005243075717,0
17.477799819184074,18.86977461855,66.87137317207839,0
20.928842488643674,18.05841203626189,96.0321078379184,0
13.393749959004886,19.5832140056122,62.65459093814826,0
12.447720235213446,9.42139444379279,97.0660541571089,0
42.77489559935734,10.912376642234392,96.5445504045996,0
34.5820318019715,11.078302460576278,68.51803022502378,0
24.61835234470268,13.967209419356484,55.53171857062798,0
14.096585118932929,15.691491672684336,51.94195694434444,0
15.174259270815718,9.58746692864631,90.13407050042044,0
7.321166412955025,5.3113994769488055,12.543101467458108,0
22.37666502232483,11.387558138526549,20.24273782212144,0
17.471835279764104,9.936447352870408,19.186455620723667,0
32.85373955261838,20.074955504288766,78.12417926089493,0
20.110073571699235,19.212240648704697,40.56859214672813,0
12.184147102385392,18.764970853494717,67.41716902666309,0
5.987149135653249,15.447996175123889,64.3404613458309,0
7.689985258529943,10.508626635183022,44.72451727682785,0
32.17571093994269,13.781588278388876,57.84109500181587,0
23.147873782241813,18.043600651461965,68.0624680214494,0
26.463168444348888,6.577765899564977,94.68552968903244,0
40.866851721613685,17.817198084084875,61.807066557488334,0
44.613557895868176,5.658876661249947,65.29307605914829,0
13.675879375938958,18.06273649942969,16.107023593339793,0
31.52312812400403,17.921020866557974,95.69942332841008,0
15.532895069486026,5.816116941260093,57.527373511844765,0
5.826039978629147,15.034571383389732,82.11460778739297,0
35.335146153445656,13.039249189006355,14.526195683265016,1
17.800686032898714,7.717112050747435,47.88191221633819,0
20.33855576687592,7.37406300283801,33.12779132374314,0
28.532684542144228,17.37214601707237,34.027830881973095,0
38.24193820944762,14.083083981389503,81.23083569648365,0
30.159273743645947,20.72798615866452,66.14800527419682,0
39.90602621789581,20.715964436613504,49.57707806585633,0
15.94168139262543,20.88267189542826,10.952716562775407,0
36.92187335650255,6.897848293852254,96.84351486509767,0
12.425437772238087,20.0120981914234,96.58209280201514,0
43.11166627887778,8.913113744329005,29.579698925203463,1
32.49953105551261,12.331396156137792,13.721173508490102,1
13.620307084542338,17.118504893147616,57.7179426710712,0
42.89482361955697,8.257934913235712,95.62697331547668,0
34.23423227080632,14.06098568886928,91.93562611884414,0
15.157665703801031,7.973067971615931,62.61965775004569,0
13.53247909469928,6.675777706900693,37.319396558833645,0
25.72802855722653,6.8649377988735765,39.69647953922764,0
6.026508722181263,10.7222245575715,90.81221963374249,0
13.298803017644376,5.074477389394936,54.260563207201926,0
21.98741875006025,11.797662739227032,21.800460607043103,0
19.966799213369026,15.627153681298385,32.35829283762466,0
23.543016974592422,11.42701096006382,34.91154113207492,0
16.105148251789277,6.372713608317362,21.11920164387184,0
28.47137385832675,6.003021792378249,51.67399433691622,0
39.55422423692926,9.449864204237787,92.4445817447492,0
9.701274238481323,7.709003048697612,70.19042886930347,0
25.69516428616457,20.44151957148751,16.52265318239705,0
10.282724253806132,7.41968359958536,10.494533602824646,0
33.67438724770375,17.887398998479945,34.862290072232895,0
20.84238811229175,14.377727067858316,42.64236413145464,0
27.61685247434036,14.10859071974871,79.90747021420982,0
12.331193448563145,13.193291454780551,97.030497153733,0
10.79391037373509,20.548209217823217,44.88104560811893,0
24.522251225958183,10.821516401466203,71.8021026835175,0
19.224509513998225,17.60665201526202,99.5411716617667,0
42.61727781011252,13.884705719471354,77.1099925487513,0
35.61301015227861,11.33013868201162,67.257059417726,0
34.94654479402189,20.28745493289249,17.026736876047387,1
41.148789589837335,14.573055509834994,39.08936810752572,0
8.336897417680742,6.902671074336217,92.20529426114412,0
